Cl.Ord.Id,Instrument,Side,Exec. Status,Quantity,Price
2461,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.011,
2462,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.011,Invalid price
2463,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.011,
2464,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.011,
2465,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.011,Invalid instrument
2466,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.011,
2467,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.011,
2468,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.011,
2463,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.011,
2468,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.011,
2459,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.011,
2469,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.011,
2470,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.011,
2471,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.011,
2470,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.011,
2472,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.011,
2469,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.011,
2472,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.011,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.011,
2473,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.011,
2474,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.011,
2475,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.011,
2474,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.011,
2476,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.011,
2477,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.011,Invalid price
2478,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.011,
2479,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.011,
2480,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.011,Invalid instrument
2481,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.011,
2482,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.011,
2483,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.011,
2478,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.011,
2483,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.011,
2474,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.011,
2484,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.011,
2485,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.011,
2486,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.011,
2485,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.011,
2487,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.011,
2484,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.011,
2487,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.011,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.011,
2488,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.011,
2489,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.011,
2490,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.011,
2489,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.011,
2491,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.011,
2492,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.011,Invalid price
2493,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.011,
2494,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.011,
2495,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.011,Invalid instrument
2496,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.012,
2497,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.012,
2498,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.012,
2493,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.012,
2498,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.012,
2489,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.012,
2499,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.012,
2500,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.012,
2501,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.012,
2500,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.012,
2502,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.012,
2499,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.012,
2502,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.012,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.012,
2503,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.012,
2504,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.012,
2505,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.012,
2504,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.012,
2506,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.012,
2507,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.012,Invalid price
2508,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.012,
2509,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.012,
2510,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.012,Invalid instrument
2511,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.012,
2512,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.012,
2513,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.012,
2508,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.012,
2513,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.012,
2504,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.012,
2514,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.012,
2515,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.012,
2516,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.012,
2515,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.012,
2517,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.012,
2514,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.012,
2517,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.012,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.012,
2518,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.012,
2519,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.012,
2520,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.012,
2519,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.012,
2521,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.012,
2522,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.012,Invalid price
2523,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.012,
2524,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.012,
2525,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.012,Invalid instrument
2526,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.012,
2527,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.012,
2528,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.012,
2523,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.012,
2528,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.012,
2519,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.012,
2529,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.012,
2530,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.012,
2531,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.012,
2530,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.012,
2532,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.012,
2529,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.012,
2532,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.012,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.012,
2533,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.012,
2534,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.012,
2535,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.012,
2534,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.012,
2536,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.012,
2537,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.012,Invalid price
2538,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.013,
2539,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.013,
2540,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.013,Invalid instrument
2541,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.013,
2542,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.013,
2543,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.013,
2538,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.013,
2543,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.013,
2534,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.013,
2544,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.013,
2545,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.013,
2546,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.013,
2545,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.013,
2547,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.013,
2544,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.013,
2547,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.013,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.013,
2548,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.013,
2549,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.013,
2550,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.013,
2549,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.013,
2551,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.013,
2552,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.013,Invalid price
2553,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.013,
2554,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.013,
2555,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.013,Invalid instrument
2556,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.013,
2557,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.013,
2558,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.013,
2553,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.013,
2558,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.013,
2549,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.013,
2559,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.013,
2560,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.013,
2561,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.013,
2560,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.013,
2562,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.013,
2559,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.013,
2562,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.013,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.013,
2563,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.013,
2564,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.013,
2565,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.013,
2564,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.013,
2566,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.013,
2567,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.013,Invalid price
2568,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.013,
2569,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.013,
2570,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.013,Invalid instrument
2571,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.013,
2572,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.013,
2573,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.013,
2568,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.013,
2573,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.013,
2564,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.013,
2574,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.013,
2575,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.013,
2576,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.013,
2575,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.013,
2577,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.013,
2574,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.013,
2577,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.013,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.013,
2578,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.013,
2579,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.013,
2580,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.014,
2579,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.014,
2581,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.014,
2582,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.014,Invalid price
2583,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.014,
2584,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.014,
2585,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.014,Invalid instrument
2586,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.014,
2587,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.014,
2588,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.014,
2583,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.014,
2588,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.014,
2579,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.014,
2589,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.014,
2590,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.014,
2591,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.014,
2590,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.014,
2592,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.014,
2589,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.014,
2592,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.014,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.014,
2593,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.014,
2594,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.014,
2595,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.014,
2594,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.014,
2596,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.014,
2597,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.014,Invalid price
2598,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.014,
2599,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.014,
2600,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.014,Invalid instrument
2601,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.014,
2602,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.014,
2603,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.014,
2598,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.014,
2603,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.014,
2594,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.014,
2604,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.014,
2605,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.014,
2606,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.014,
2605,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.014,
2607,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.014,
2604,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.014,
2607,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.014,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.014,
2608,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.014,
2609,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.014,
2610,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.014,
2609,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.014,
2611,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.014,
2612,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.014,Invalid price
2613,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.014,
2614,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.014,
2615,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.014,Invalid instrument
2616,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.014,
2617,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.014,
2618,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.014,
2613,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.014,
2618,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.014,
2609,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.014,
2619,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.014,
2620,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.014,
2621,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.015,
2620,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.015,
2622,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.015,
2619,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.015,
2622,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.015,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.015,
2623,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.015,
2624,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.015,
2625,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.015,
2624,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.015,
2626,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.015,
2627,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.015,Invalid price
2628,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.015,
2629,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.015,
2630,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.015,Invalid instrument
2631,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.015,
2632,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.015,
2633,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.015,
2628,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.015,
2633,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.015,
2624,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.015,
2634,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.015,
2635,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.015,
2636,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.015,
2635,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.015,
2637,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.015,
2634,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.015,
2637,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.015,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.015,
2638,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.015,
2639,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.015,
2640,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.015,
2639,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.015,
2641,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.015,
2642,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.015,Invalid price
2643,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.015,
2644,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.015,
2645,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.015,Invalid instrument
2646,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.015,
2647,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.015,
2648,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.015,
2643,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.015,
2648,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.015,
2639,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.015,
2649,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.015,
2650,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.015,
2651,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.015,
2650,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.015,
2652,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.015,
2649,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.015,
2652,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.015,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.015,
2653,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.015,
2654,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.015,
2655,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.015,
2654,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.015,
2656,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.015,
2657,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.015,Invalid price
2658,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.015,
2659,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.015,
2660,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.016,Invalid instrument
2661,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.016,
2662,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.016,
2663,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.016,
2658,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.016,
2663,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.016,
2654,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.016,
2664,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.016,
2665,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.016,
2666,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.016,
2665,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.016,
2667,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.016,
2664,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.016,
2667,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.016,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.016,
2668,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.016,
2669,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.016,
2670,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.016,
2669,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.016,
2671,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.016,
2672,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.016,Invalid price
2673,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.016,
2674,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.016,
2675,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.016,Invalid instrument
2676,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.016,
2677,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.016,
2678,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.016,
2673,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.016,
2678,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.016,
2669,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.016,
2679,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.016,
2680,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.016,
2681,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.016,
2680,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.016,
2682,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.016,
2679,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.016,
2682,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.016,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.016,
2683,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.016,
2684,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.016,
2685,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.016,
2684,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.016,
2686,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.016,
2687,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.016,Invalid price
2688,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.016,
2689,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.016,
2690,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.016,Invalid instrument
2691,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.016,
2692,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.016,
2693,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.016,
2688,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.016,
2693,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.016,
2684,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.016,
2694,aa22,Rose,1,New,280,20,2023-05-27 19:03:16.016,
2695,aa23,Rose,2,New,300,35,2023-05-27 19:03:16.016,
2696,aa24,Rose,1,Fill,300,35,2023-05-27 19:03:16.016,
2695,aa23,Rose,2,Fill,300,35,2023-05-27 19:03:16.016,
2697,aa25,Rose,2,pfill,280,20,2023-05-27 19:03:16.016,
2694,aa22,Rose,1,Fill,280,20,2023-05-27 19:03:16.016,
2697,aa25,Rose,2,Fill,20,4,2023-05-27 19:03:16.016,
4,aa16,Rose,1,pfill,20,4,2023-05-27 19:03:16.016,
2698,aa26,Rose,1,New,100,1,2023-05-27 19:03:16.016,
2699,aa27,Rose,2,New,120,50,2023-05-27 19:03:16.016,
2700,aa28,Rose,1,Fill,80,50,2023-05-27 19:03:16.016,
2699,aa27,Rose,2,pfill,80,50,2023-05-27 19:03:16.016,
2701,aa13,Rose,2,New,100,55,2023-05-27 19:03:16.017,
2702,aa14,Rose,1,Rejected,100,12p,2023-05-27 19:03:16.017,Invalid price
2703,aa15,Rose,2,New,100,45,2023-05-27 19:03:16.017,
2704,aa16,Rose,1,New,200,4,2023-05-27 19:03:16.017,
2705,aa17,Royse,2,Rejected,100,15,2023-05-27 19:03:16.017,Invalid instrument
2706,aa18,Rose,2,New,100,65,2023-05-27 19:03:16.017,
2707,aa19,Rose,1,New,100,1,2023-05-27 19:03:16.017,
2708,aa20,Rose,1,pfill,100,45,2023-05-27 19:03:16.017,
2703,aa15,Rose,2,Fill,100,45,2023-05-27 19:03:16.017,
2708,aa20,Rose,1,Fill,100,50,2023-05-27 19:03:16.017,
2699,aa27,Rose,2,Fill,40,50,2023-05-27 19:03:16.017,
